id,label
9564,0.043426334857940674
3129,0.9690234065055847
6083,0.7288179993629456
6230,0.9976143836975098
10034,0.9989860653877258
696,0.008305128663778305
3131,0.020282216370105743
10099,0.9659395217895508
5464,0.9995741248130798
2993,0.10868563503026962
6617,0.9959826469421387
738,0.9928812980651855
2228,0.9332779049873352
140,0.012930632568895817
3537,0.5965946912765503
2054,0.7701936364173889
10120,0.04618380591273308
5490,0.9983639121055603
11890,0.02294343337416649
8801,0.38962724804878235
8742,0.6175460815429688
9230,0.9831968545913696
4160,0.00803035032004118
5294,0.0022810648661106825
7747,0.9211972951889038
2570,0.5582155585289001
10296,0.0020936927758157253
12152,9.83467762125656e-05
7292,0.8674850463867188
7779,0.5287033915519714
11366,0.9773315787315369
11099,0.009859435260295868
9243,0.22119493782520294
2417,0.8839392066001892
2107,0.5008575320243835
10689,0.9082369208335876
5564,0.004123071674257517
10192,0.886932373046875
209,0.4630569815635681
10777,0.9154777526855469
858,0.962706446647644
12082,0.6612966060638428
3019,0.9974421262741089
3241,0.004986616782844067
7950,0.03825898841023445
8748,0.1701750010251999
10612,0.9920368194580078
4582,0.3217306137084961
2145,0.9332143664360046
8327,0.9269710779190063
6105,0.8552660942077637
8565,0.8886281251907349
889,6.42184168100357e-05
8200,0.5432410836219788
4157,0.09611992537975311
9740,0.2825469970703125
6790,0.0028570611029863358
2544,0.9784243106842041
7068,0.9935789108276367
1412,0.2665369212627411
8190,0.8310443162918091
6579,0.7012704610824585
7296,0.016484085470438004
3898,0.08262000232934952
539,0.1846858412027359
8987,0.7935594916343689
6345,0.9938854575157166
9287,0.9952083230018616
963,0.9942290782928467
9990,0.22990794479846954
5890,0.9807752370834351
1788,0.906345784664154
4635,0.9969075322151184
8298,0.8739189505577087
4100,0.006198219023644924
11334,0.9920393228530884
2658,0.9197412729263306
2252,0.7195858955383301
1376,0.9708516597747803
9941,0.9692279696464539
701,0.5110093355178833
11143,0.9995679259300232
8920,0.9904590845108032
5809,0.9980301260948181
6408,0.9902374148368835
9685,0.12445256114006042
6732,0.9993906021118164
10008,0.007835764437913895
5303,0.2160264551639557
6401,0.09559990465641022
8166,0.3331211805343628
8574,0.3509909510612488
8688,0.1588202863931656
9149,0.2218676060438156
8378,0.6217315196990967
1166,0.9996540546417236
5854,0.0367935374379158
10687,0.006947649642825127
8535,0.654718279838562
540,0.9821776151657104
5269,0.39574530720710754
3642,0.9759888052940369
8479,0.8891664743423462
9332,0.28467920422554016
9960,0.8200576901435852
1983,0.9820675849914551
1922,0.9635187387466431
1024,0.7991138100624084
9584,0.9981551766395569
8198,0.8550548553466797
5737,0.9937624335289001
2190,0.08243998140096664
11380,0.9469584822654724
9222,0.9982901215553284
4384,0.9359944462776184
7648,0.9979876279830933
10203,0.9912645816802979
10555,0.0012437275145202875
1956,0.9787883758544922
9785,0.7773937582969666
11492,0.05332237109541893
10673,0.9924004077911377
10472,0.19867414236068726
11375,0.012408139184117317
8167,0.4432677924633026
12372,0.9791364073753357
918,0.9326934814453125
6488,0.00034867669455707073
4187,0.00024033858790062368
5307,0.9528171420097351
8057,0.6869310140609741
1707,0.10962159186601639
12298,0.48797470331192017
7348,0.8834636807441711
11335,0.9769361615180969
7997,0.1726531684398651
3083,0.9621536731719971
3411,0.13244447112083435
3152,0.6170948147773743
8288,0.9997348189353943
5339,0.9661662578582764
3848,0.7639300227165222
2701,0.024410663172602654
3493,0.0028824510518461466
251,0.9802743792533875
276,0.7830579876899719
7548,0.9925464987754822
6724,0.40547433495521545
3578,0.6966967582702637
11479,0.17364361882209778
8158,0.21330386400222778
4099,0.9995672106742859
1610,0.6964933276176453
10593,0.9885656237602234
12132,0.20579010248184204
5819,0.8370097279548645
4161,0.9972192049026489
5729,0.00012679662904702127
3480,0.9079574346542358
10981,0.2923322916030884
8322,0.9103695750236511
4534,0.10318731516599655
6798,0.07864885777235031
1356,0.9941591024398804
4816,0.8075100183486938
2178,0.15715375542640686
1974,0.049339085817337036
8550,0.8542978763580322
8419,0.9900070428848267
5343,0.8484650254249573
1344,0.8604061603546143
1909,0.884615957736969
2383,0.9779677987098694
6251,0.9003520607948303
9746,0.9643961787223816
6429,0.9991797804832458
4667,0.9988157749176025
5252,6.970638787606731e-05
7319,0.7130559086799622
11059,0.6016743183135986
8994,0.16726452112197876
1454,0.5920692086219788
4590,0.9942261576652527
613,0.023027628660202026
9274,0.9711024165153503
7295,0.05058463662862778
8212,0.9905400276184082
3236,0.011843061074614525
109,0.8015368580818176
4788,0.9232954382896423
8320,0.0005590527434833348
11648,0.9963335990905762
7338,0.9990350008010864
9634,0.9129663705825806
2668,0.8601551651954651
7130,0.9033811688423157
96,0.03489980846643448
534,0.6077246069908142
6912,0.9846200346946716
7756,0.004938899073749781
7052,0.9208285212516785
11162,0.0012700899969786406
2961,0.06770646572113037
9994,0.02115773782134056
5282,0.47517699003219604
1884,0.7860597372055054
9273,0.8634850382804871
2718,0.9629467725753784
5016,0.10062362998723984
10677,0.3276751637458801
293,0.9949567914009094
5774,0.1229710653424263
2992,0.9853246808052063
7840,0.013090211898088455
11614,9.873014641925693e-05
521,0.085042305290699
6633,0.527305543422699
6155,0.9956597685813904
1011,0.057665929198265076
8449,0.9837889671325684
11797,0.8146594166755676
3984,0.2833908200263977
11866,0.20620399713516235
7959,0.9451051950454712
9404,0.4256420135498047
690,0.7191855311393738
6629,0.4740520715713501
5092,0.314584344625473
10280,0.7006129026412964
3438,0.09189964085817337
9303,0.5938711762428284
7427,0.9981024861335754
2790,0.1342265009880066
5371,0.9804187417030334
10778,0.04465126991271973
5560,0.9429011940956116
3085,0.6325211524963379
3389,0.1013307049870491
1232,0.22601203620433807
135,0.001727986615151167
6110,0.23354212939739227
2253,0.9475969076156616
3834,0.13427594304084778
4424,0.980854868888855
2643,0.9893943667411804
2387,0.00879267044365406
1436,0.9975948929786682
2899,0.7827177047729492
1818,0.0749911293387413
4437,0.46119773387908936
61,0.7447417974472046
3765,0.9551270604133606
10779,0.5385201573371887
4937,0.896647036075592
7485,0.08268830180168152
2258,0.9645239114761353
9652,0.8270202875137329
3913,0.30237647891044617
160,0.33349016308784485
4247,0.6231819987297058
4943,0.05066845938563347
2480,0.05757596716284752
10739,0.9226924777030945
11491,0.027832871302962303
830,0.4920853078365326
6832,0.8307222723960876
1374,0.20768503844738007
11283,0.885739266872406
1525,0.9862104058265686
2357,0.9970822930335999
880,0.04450226202607155
10834,0.22389306128025055
2195,0.963321328163147
7665,0.5731351375579834
9312,0.8234688639640808
8274,0.017998861148953438
1836,0.27457496523857117
4148,0.4445793032646179
2012,0.5487549304962158
4385,0.9596843719482422
9401,0.9941712021827698
5184,0.44165685772895813
10961,0.9605207443237305
1007,0.9909793138504028
8127,0.9514614343643188
7517,0.9917539358139038
6424,0.2729915976524353
2147,0.07748578488826752
10861,0.9766330718994141
12391,0.2256326675415039
7442,0.5924977660179138
10138,0.9339025616645813
490,0.9908486604690552
4429,0.9979518055915833
8079,0.07849197834730148
2072,0.3994058668613434
9106,0.9891849756240845
10921,0.977373480796814
11235,0.9649573564529419
12469,0.0874866470694542
7051,0.9813512563705444
3736,0.9853147268295288
8229,0.7166674733161926
7113,0.00013612897600978613
5779,0.9942266941070557
4285,0.01665583625435829
563,0.6680072546005249
10752,0.05975109338760376
12451,0.8863316774368286
3827,0.09010661393404007
986,0.00022858752345200628
8523,0.05994095653295517
2887,0.09673149883747101
7341,0.9942261576652527
3630,0.9646180272102356
7226,0.9651256799697876
2545,0.0007103002863004804
826,0.9962976574897766
10220,0.995508074760437
2821,0.5760015845298767
8945,0.742813766002655
5920,0.08803250640630722
4707,0.9836018681526184
1331,0.9750357270240784
890,0.9634496569633484
5453,0.011298786848783493
9275,0.9952341914176941
4203,0.9983928799629211
3883,0.279060959815979
5932,0.05244176462292671
11518,0.8634688854217529
1871,0.6615797877311707
1524,0.1332935243844986
7452,0.36610302329063416
3931,0.019073519855737686
9604,0.9017881155014038
9511,7.850268593756482e-05
4472,0.8592467904090881
3182,0.8370817303657532
6896,0.8595519065856934
8399,0.9323463439941406
8184,0.0002315861638635397
9791,0.08641361445188522
3499,4.196337158646202e-06
10350,0.9116730093955994
10727,2.794387000903953e-05
6925,0.0010190599132329226
7857,0.11717379838228226
2422,0.5864570736885071
846,0.9853867292404175
2048,0.0645165666937828
1663,0.5557702779769897
6743,0.42330774664878845
4970,4.518502464634366e-05
6082,0.9868306517601013
2854,0.0062502650544047356
831,0.014792848378419876
168,8.95071862032637e-05
1192,0.015236941166222095
10335,0.9999116659164429
4614,0.00990392081439495
9228,0.00045350962318480015
8317,0.0947551354765892
3401,0.9817613959312439
412,0.993439257144928
1916,0.9431322813034058
3777,0.12281965464353561
3386,0.026570357382297516
9992,0.9773046970367432
4968,0.6706870794296265
9103,0.2038188874721527
1582,0.03438567370176315
4109,0.9881086945533752
3847,0.8978796601295471
290,0.04250625893473625
9580,0.05939653888344765
5510,0.03817170858383179
10025,0.9557410478591919
9988,0.9737557768821716
9910,0.9718865156173706
9547,0.8230083584785461
11456,0.7985808849334717
10644,0.8470439314842224
5461,0.00409653689712286
10807,0.00029364789952524006
5585,0.9911813735961914
10346,0.015241927467286587
855,0.3140053451061249
5161,0.00012747637811116874
11844,0.8941221833229065
11528,0.012726529501378536
3211,0.5331584811210632
9074,0.2954966127872467
11596,0.19590628147125244
7304,0.5534854531288147
3277,0.9126089215278625
4599,0.9925463795661926
10707,0.9971457123756409
9742,0.9673153162002563
10709,0.9340624809265137
7957,0.75174880027771
3783,0.9774892926216125
8792,0.9999690055847168
8654,0.9824987649917603
9862,0.01700827106833458
4348,0.389547735452652
1111,0.05261196941137314
7786,0.6974194645881653
7861,0.6251300573348999
8083,0.9909197092056274
6197,0.30266696214675903
9728,0.0001649370533414185
11504,0.14838339388370514
5454,0.279773086309433
7100,0.8334659337997437
5927,0.727549135684967
7186,0.6538234353065491
11802,0.19257162511348724
8254,0.9121447801589966
3171,0.01452501118183136
12108,0.7621805667877197
5093,0.24229595065116882
6998,0.19648464024066925
9123,0.8834326267242432
11723,0.9999897480010986
10433,0.9526339769363403
9264,0.27639830112457275
7378,0.4783633351325989
1081,0.9719646573066711
5918,0.0004446708189789206
5885,0.01636428013443947
10559,0.5269768238067627
1581,0.9981781244277954
991,0.06952498853206635
6061,0.8943612575531006
9969,0.9825788736343384
1564,0.9943700432777405
5168,0.9734188318252563
12465,0.11274164170026779
344,0.9903125762939453
5623,0.002186531201004982
9079,0.9490114450454712
2140,0.6398761868476868
9900,0.053800489753484726
10694,0.10181700438261032
8464,0.9787800312042236
12296,0.0029107690788805485
1424,0.9732593297958374
9902,0.2002076506614685
11567,0.9971200227737427
817,0.5045484900474548
8655,0.02722606621682644
92,0.7943746447563171
10989,0.0006089171511121094
5068,0.5317434668540955
11743,0.29268553853034973
6298,0.02805447205901146
44,0.8461845517158508
643,0.9952385425567627
5416,0.4977646768093109
4957,0.029689770191907883
5983,0.725166916847229
11475,0.2829291522502899
8028,0.9693147540092468
7616,0.9985653758049011
1014,0.9848387241363525
8245,0.000818225962575525
4243,0.7679075002670288
6612,0.1771472692489624
7792,0.20765383541584015
2349,0.011679180897772312
6830,0.005755401216447353
6241,0.996812641620636
6877,0.16931597888469696
11622,0.07217342406511307
2058,0.8832452893257141
10864,0.9965943694114685
8562,0.6861730813980103
874,0.9931312203407288
4496,0.22642910480499268
9192,0.4487155079841614
7958,0.016787756234407425
2266,0.0014818098861724138
3250,0.38490718603134155
1471,0.9986698627471924
10456,0.8641808032989502
283,0.7532436847686768
10177,0.9502817392349243
928,0.029168877750635147
11046,0.9753729104995728
494,0.33833247423171997
2305,0.7646597623825073
6853,0.9958939552307129
6009,0.4390040934085846
4192,0.9602113366127014
3245,0.9959551095962524
2103,0.867020308971405
7176,0.9522162675857544
11007,0.7020590901374817
4320,0.6922793984413147
1725,0.9395838379859924
6369,0.0009918625000864267
8405,0.2954389452934265
9216,0.03247363492846489
1686,0.8848326206207275
5104,0.7528952956199646
5680,0.9780336022377014
2484,0.9935126900672913
9166,0.01912161335349083
8422,0.9790039658546448
6365,0.439897745847702
10833,0.017118388786911964
3586,0.8535248637199402
8543,0.9858090281486511
2883,0.11627165228128433
4997,0.5094039440155029
4992,0.9225030541419983
6677,4.1652714571682736e-05
5167,0.6730067729949951
8740,0.9544277787208557
6793,0.7809319496154785
6959,0.765306830406189
898,0.006767266429960728
768,0.608407199382782
2998,0.9985091090202332
6899,0.8320801854133606
2254,0.9856025576591492
4337,0.06372678279876709
6765,0.15465588867664337
12041,0.13550551235675812
2200,0.01571459136903286
6571,0.0008379814680665731
5053,0.015291097573935986
1442,0.8561898469924927
3613,0.9903833270072937
5528,0.9348909258842468
10210,0.00016920684720389545
5712,0.058208663016557693
9184,0.9817036986351013
8025,0.6420816779136658
10724,0.9989584684371948
2606,0.9920054078102112
2969,0.9265741109848022
5433,0.8418566584587097
9546,0.989359974861145
5192,0.13980139791965485
12423,0.8861279487609863
8306,0.99834144115448
6501,0.5461642742156982
3492,0.26990994811058044
9874,0.07364918291568756
9590,0.9955863952636719
8128,0.1813713163137436
8389,0.9676633477210999
6747,0.08341853320598602
10191,0.00191695976536721
4305,0.5166125297546387
11150,0.013619605451822281
4893,0.870445191860199
8121,0.973414957523346
10554,0.8893905282020569
3494,0.5471867322921753
932,0.9318392276763916
5245,0.00039039188413880765
8078,0.9994557499885559
8923,0.725049614906311
2919,0.9753941297531128
5663,2.6005274776252918e-05
1783,4.258220360497944e-05
9326,0.9856254458427429
11644,0.22861935198307037
6116,0.15716296434402466
8436,0.030469579622149467
4287,0.962965726852417
9686,0.94808030128479
1900,0.6417296528816223
4221,0.7121105790138245
4722,0.002286603208631277
6278,0.014218642376363277
3299,0.004860041197389364
5592,0.8807922601699829
7619,4.0870250813895836e-05
3726,0.005410142708569765
9962,0.9974253177642822
9708,0.9972374439239502
5421,0.9445342421531677
6484,0.7422733306884766
897,0.9189476370811462
11969,0.9405326843261719
1903,0.996817946434021
9124,0.9362298250198364
780,0.9352657198905945
2121,0.5772472023963928
7677,0.6227467656135559
7981,0.9970993995666504
5980,0.8459349870681763
10993,0.8287864327430725
7237,0.9118781685829163
3217,0.9904240965843201
6343,0.002017434686422348
6036,0.2859111428260803
8150,0.009737778455018997
9967,0.9998651742935181
9957,8.304255607072264e-05
7953,0.020645746961236
2123,0.9928954243659973
1496,0.878190279006958
3641,0.9556041955947876
1721,0.010402918793261051
1390,0.2485068142414093
4448,0.16009877622127533
8848,0.028522871434688568
2413,0.16106170415878296
1769,0.998083233833313
10369,0.014503899961709976
12273,0.9963191747665405
11873,0.862654983997345
10418,0.7375677227973938
11546,0.2068166434764862
3394,0.024312898516654968
12241,0.14735913276672363
9372,0.9997212290763855
3332,0.3019947111606598
4170,0.9927093982696533
9800,0.0025197304785251617
8015,0.8752537369728088
1529,0.9944078922271729
1172,0.8880442380905151
4595,0.1128535345196724
11993,0.15978099405765533
6269,0.6724607944488525
10812,0.011562290601432323
5204,0.019342707470059395
7343,0.9173865914344788
12231,0.9641659259796143
8443,0.7087380886077881
11186,0.5366280674934387
8107,0.0013854310382157564
9090,4.637805977836251e-05
7976,0.0609932541847229
9906,0.812515377998352
1299,0.2261858433485031
5850,0.039957720786333084
1117,0.069478340446949
11621,0.1404372900724411
5881,0.8730148077011108
3925,0.9023609161376953
3966,0.7895839810371399
2154,0.9848102927207947
3675,0.8894326090812683
9832,0.998809814453125
10874,0.0130748450756073
8487,0.00017019455845002085
1465,0.08587504923343658
9076,0.8376396894454956
4112,0.022629523649811745
6523,0.025893520563840866
427,0.7587827444076538
9436,0.808724045753479
3229,0.9204807281494141
381,0.9566597938537598
